"source_role","source_path","variable","storage_class","variable_label","value_labels","search_text"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s11","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[11]/'s Spouse","0 No=0 | 11 Yes=11","exg032_s11 Legacy Disposed without Housing: Child[11]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s12","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[12]/'s Spouse","0 No=0 | 12 Yes=12","exg032_s12 Legacy Disposed without Housing: Child[12]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s13","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[13]/'s Spouse","0 No=0 | 13 Yes=13","exg032_s13 Legacy Disposed without Housing: Child[13]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s14","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[14]/'s Spouse","0 No=0 | 14 Yes=14","exg032_s14 Legacy Disposed without Housing: Child[14]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s15","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[15]/'s Spouse","0 No=0 | 15 Yes=15","exg032_s15 Legacy Disposed without Housing: Child[15]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s16","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[16]/'s Spouse","0 No=0 | 16 Yes=16","exg032_s16 Legacy Disposed without Housing: Child[16]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s17","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[17]/'s Spouse","0 No=0 | 17 Yes=17","exg032_s17 Legacy Disposed without Housing: Child[17]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s18","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[18]/'s Spouse","0 No=0 | 18 Yes=18","exg032_s18 Legacy Disposed without Housing: Child[18]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s19","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[19]/'s Spouse","0 No=0 | 19 Yes=19","exg032_s19 Legacy Disposed without Housing: Child[19]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s20","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[20]/'s Spouse","0 No=0 | 20 Yes=20","exg032_s20 Legacy Disposed without Housing: Child[20]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s21","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[21]/'s Spouse","0 No=0 | 21 Yes=21","exg032_s21 Legacy Disposed without Housing: Child[21]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s22","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[22]/'s Spouse","0 No=0 | 22 Yes=22","exg032_s22 Legacy Disposed without Housing: Child[22]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s23","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[23]/'s Spouse","0 No=0 | 23 Yes=23","exg032_s23 Legacy Disposed without Housing: Child[23]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s24","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[24]/'s Spouse","0 No=0 | 24 Yes=24","exg032_s24 Legacy Disposed without Housing: Child[24]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s25","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[25]/'s Spouse","0 No=0 | 25 Yes=25","exg032_s25 Legacy Disposed without Housing: Child[25]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s26","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[26]/'s Spouse","0 No=0 | 26 Yes=26","exg032_s26 Legacy Disposed without Housing: Other Child[26]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s27","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[27]/'s Spouse","0 No=0 | 27 Yes=27","exg032_s27 Legacy Disposed without Housing: Other Child[27]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s28","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[28]/'s Spouse","0 No=0 | 28 Yes=28","exg032_s28 Legacy Disposed without Housing: Other Child[28]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s29","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[29]/'s Spouse","0 No=0 | 29 Yes=29","exg032_s29 Legacy Disposed without Housing: Other Child[29]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s30","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[30]/'s Spouse","0 No=0 | 30 Yes=30","exg032_s30 Legacy Disposed without Housing: Other Child[30]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s31","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[31]/'s Spouse","0 No=0 | 31 Yes=31","exg032_s31 Legacy Disposed without Housing: Other Child[31]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s32","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[32]/'s Spouse","0 No=0 | 32 Yes=32","exg032_s32 Legacy Disposed without Housing: Other Child[32]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s33","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[33]/'s Spouse","0 No=0 | 33 Yes=33","exg032_s33 Legacy Disposed without Housing: Other Child[33]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s34","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[34]/'s Spouse","0 No=0 | 34 Yes=34","exg032_s34 Legacy Disposed without Housing: Other Child[34]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg032_s35","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[35]/'s Spouse","0 No=0 | 35 Yes=35","exg032_s35 Legacy Disposed without Housing: Other Child[35]/'s Spouse"
"raw_exit","restricted_source/Exit_Module.dta","exg033_1_","numeric","Legacy Disposed without Housing: Child[1]/'s Spouse(%)","","exg033_1_ Legacy Disposed without Housing: Child[1]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_2_","numeric","Legacy Disposed without Housing: Child[2]/'s Spouse(%)","","exg033_2_ Legacy Disposed without Housing: Child[2]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_3_","numeric","Legacy Disposed without Housing: Child[3]/'s Spouse(%)","","exg033_3_ Legacy Disposed without Housing: Child[3]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_4_","numeric","Legacy Disposed without Housing: Child[4]/'s Spouse(%)","","exg033_4_ Legacy Disposed without Housing: Child[4]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_5_","numeric","Legacy Disposed without Housing: Child[5]/'s Spouse(%)","","exg033_5_ Legacy Disposed without Housing: Child[5]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_6_","numeric","Legacy Disposed without Housing: Child[6]/'s Spouse(%)","","exg033_6_ Legacy Disposed without Housing: Child[6]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_7_","numeric","Legacy Disposed without Housing: Child[7]/'s Spouse(%)","","exg033_7_ Legacy Disposed without Housing: Child[7]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_8_","numeric","Legacy Disposed without Housing: Child[8]/'s Spouse(%)","","exg033_8_ Legacy Disposed without Housing: Child[8]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_9_","numeric","Legacy Disposed without Housing: Child[9]/'s Spouse(%)","","exg033_9_ Legacy Disposed without Housing: Child[9]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_10_","numeric","Legacy Disposed without Housing: Child[10]/'s Spouse(%)","","exg033_10_ Legacy Disposed without Housing: Child[10]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_11_","numeric","Legacy Disposed without Housing: Child[11]/'s Spouse(%)","","exg033_11_ Legacy Disposed without Housing: Child[11]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_12_","numeric","Legacy Disposed without Housing: Child[12]/'s Spouse(%)","","exg033_12_ Legacy Disposed without Housing: Child[12]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_26_","numeric","Legacy Disposed without Housing: Other Child[26]/'s Spouse(%)","","exg033_26_ Legacy Disposed without Housing: Other Child[26]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_27_","numeric","Legacy Disposed without Housing: Other Child[27]/'s Spouse(%)","","exg033_27_ Legacy Disposed without Housing: Other Child[27]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_28_","numeric","Legacy Disposed without Housing: Other Child[28]/'s Spouse(%)","","exg033_28_ Legacy Disposed without Housing: Other Child[28]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_29_","numeric","Legacy Disposed without Housing: Other Child[29]/'s Spouse(%)","","exg033_29_ Legacy Disposed without Housing: Other Child[29]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg033_30_","numeric","Legacy Disposed without Housing: Other Child[30]/'s Spouse(%)","","exg033_30_ Legacy Disposed without Housing: Other Child[30]/'s Spouse(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s1","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[1]'s Children","0 No=0 | 1 Yes=1","exg036_s1 Legacy Disposed without Housing: Child[1]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s2","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[2]'s Children","0 No=0 | 2 Yes=2","exg036_s2 Legacy Disposed without Housing: Child[2]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s3","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[3]'s Children","0 No=0 | 3 Yes=3","exg036_s3 Legacy Disposed without Housing: Child[3]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s4","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[4]'s Children","0 No=0 | 4 Yes=4","exg036_s4 Legacy Disposed without Housing: Child[4]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s5","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[5]'s Children","0 No=0 | 5 Yes=5","exg036_s5 Legacy Disposed without Housing: Child[5]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s6","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[6]'s Children","0 No=0 | 6 Yes=6","exg036_s6 Legacy Disposed without Housing: Child[6]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s7","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[7]'s Children","0 No=0 | 7 Yes=7","exg036_s7 Legacy Disposed without Housing: Child[7]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s8","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[8]'s Children","0 No=0 | 8 Yes=8","exg036_s8 Legacy Disposed without Housing: Child[8]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s9","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[9]'s Children","0 No=0 | 9 Yes=9","exg036_s9 Legacy Disposed without Housing: Child[9]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s10","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[10]'s Children","0 No=0 | 10 Yes=10","exg036_s10 Legacy Disposed without Housing: Child[10]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s11","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[11]'s Children","0 No=0 | 11 Yes=11","exg036_s11 Legacy Disposed without Housing: Child[11]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s12","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[12]'s Children","0 No=0 | 12 Yes=12","exg036_s12 Legacy Disposed without Housing: Child[12]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s13","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[13]'s Children","0 No=0 | 13 Yes=13","exg036_s13 Legacy Disposed without Housing: Child[13]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s14","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[14]'s Children","0 No=0 | 14 Yes=14","exg036_s14 Legacy Disposed without Housing: Child[14]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s15","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[15]'s Children","0 No=0 | 15 Yes=15","exg036_s15 Legacy Disposed without Housing: Child[15]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s16","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[16]'s Children","0 No=0 | 16 Yes=16","exg036_s16 Legacy Disposed without Housing: Child[16]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s17","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[17]'s Children","0 No=0 | 17 Yes=17","exg036_s17 Legacy Disposed without Housing: Child[17]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s18","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[18]'s Children","0 No=0 | 18 Yes=18","exg036_s18 Legacy Disposed without Housing: Child[18]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s19","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[19]'s Children","0 No=0 | 19 Yes=19","exg036_s19 Legacy Disposed without Housing: Child[19]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s20","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[20]'s Children","0 No=0 | 20 Yes=20","exg036_s20 Legacy Disposed without Housing: Child[20]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s21","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[21]'s Children","0 No=0 | 21 Yes=21","exg036_s21 Legacy Disposed without Housing: Child[21]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s22","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[22]'s Children","0 No=0 | 22 Yes=22","exg036_s22 Legacy Disposed without Housing: Child[22]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s23","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[23]'s Children","0 No=0 | 23 Yes=23","exg036_s23 Legacy Disposed without Housing: Child[23]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s24","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[24]'s Children","0 No=0 | 24 Yes=24","exg036_s24 Legacy Disposed without Housing: Child[24]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s25","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Child[25]'s Children","0 No=0 | 25 Yes=25","exg036_s25 Legacy Disposed without Housing: Child[25]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s26","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[26]'s Children","0 No=0 | 26 Yes=26","exg036_s26 Legacy Disposed without Housing: Other Child[26]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s27","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[27]'s Children","0 No=0 | 27 Yes=27","exg036_s27 Legacy Disposed without Housing: Other Child[27]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s28","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[28]'s Children","0 No=0 | 28 Yes=28","exg036_s28 Legacy Disposed without Housing: Other Child[28]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s29","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[29]'s Children","0 No=0 | 29 Yes=29","exg036_s29 Legacy Disposed without Housing: Other Child[29]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s30","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[30]'s Children","0 No=0 | 30 Yes=30","exg036_s30 Legacy Disposed without Housing: Other Child[30]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s31","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[31]'s Children","0 No=0 | 31 Yes=31","exg036_s31 Legacy Disposed without Housing: Other Child[31]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s32","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[32]'s Children","0 No=0 | 32 Yes=32","exg036_s32 Legacy Disposed without Housing: Other Child[32]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s33","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[33]'s Children","0 No=0 | 33 Yes=33","exg036_s33 Legacy Disposed without Housing: Other Child[33]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s34","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[34]'s Children","0 No=0 | 34 Yes=34","exg036_s34 Legacy Disposed without Housing: Other Child[34]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg036_s35","haven_labelled/vctrs_vctr/double","Legacy Disposed without Housing: Other Child[35]'s Children","0 No=0 | 35 Yes=35","exg036_s35 Legacy Disposed without Housing: Other Child[35]'s Children"
"raw_exit","restricted_source/Exit_Module.dta","exg037_1_","numeric","Legacy Disposed without Housing: Child[1]'s Children(%)","","exg037_1_ Legacy Disposed without Housing: Child[1]'s Children(%)"
"raw_exit","restricted_source/Exit_Module.dta","exg037_2_","numeric","Legacy Disposed without Housing: Child[2]'s Children(%)","","exg037_2_ Legacy Disposed without Housing: Child[2]'s Children(%)"
